,index,Bioenergy,Hard Coal,Lignite,Natural Gas,Oil,Waste
0,120,0.0,2777.8087745035755,12148.232892163092,0.0,0.0,0.0
1,121,0.0,2694.2521078369045,12148.232892163092,0.0,0.0,0.0
2,122,0.0,3022.2054411702393,12148.232892163092,0.0,0.0,0.0
3,123,0.0,4062.2071078369045,12148.232892163092,0.0,0.0,0.0
4,124,0.0,5980.51210783691,12148.232892163092,0.0,0.0,0.0
5,125,0.0,9775.437107836899,12148.232892163092,0.0,0.0,0.0
6,126,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
7,127,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
8,128,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
9,129,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
10,130,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
11,131,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
12,132,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
13,133,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
14,134,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
15,135,0.0,14926.260441170241,12148.232892163092,0.0,0.0,0.0
16,136,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
17,137,0.0,16204.143774503573,12148.232892163092,0.0,0.0,0.0
18,138,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
19,139,0.0,13905.512107836905,12148.232892163092,0.0,0.0,0.0
20,140,0.0,12420.327107836905,12148.232892163092,0.0,0.0,0.0
21,141,0.0,11494.468774503577,12148.232892163092,0.0,0.0,0.0
22,142,0.0,9146.978774503577,12148.232892163092,0.0,0.0,0.0
23,143,0.0,7302.70710783691,12148.232892163092,0.0,0.0,0.0
24,144,0.0,6043.06544117024,12148.232892163092,0.0,0.0,0.0
25,145,0.0,5708.97877450357,12148.232892163092,0.0,0.0,0.0
26,146,0.0,6275.242107836906,12148.232892163092,0.0,0.0,0.0
27,147,0.0,7802.247107836911,12148.232892163092,0.0,0.0,0.0
28,148,0.0,10460.560441170235,12148.232892163092,0.0,0.0,0.0
29,149,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
30,150,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
31,151,0.0,18913.09404421829,12148.232892163092,0.0,0.0,0.0
32,152,0.0,18913.09404421829,12148.232892163092,0.0,0.0,0.0
33,153,0.0,18913.09404421829,12148.232892163092,0.0,0.0,0.0
34,154,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
35,155,0.0,18913.09404421829,12148.232892163092,0.0,0.0,0.0
36,156,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
37,157,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
38,158,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
39,159,0.0,16572.759470462042,12148.232892163092,0.0,0.0,0.0
40,160,0.0,18913.09404421829,12148.232892163092,0.0,0.0,0.0
41,161,0.0,18913.09404421829,12148.232892163092,0.0,0.0,0.0
42,162,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
43,163,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
44,164,0.0,12774.673774503572,12148.232892163092,0.0,0.0,0.0
45,165,0.0,9983.855441170237,12148.232892163092,0.0,0.0,0.0
46,166,0.0,8181.422107836906,12148.232892163092,0.0,0.0,0.0
47,167,0.0,5775.407107836907,12148.232892163092,0.0,0.0,0.0
48,168,0.0,1428.6537745035728,12148.232892163092,0.0,0.0,0.0
49,169,0.0,0.0,12148.232892163092,0.0,0.0,0.0
50,170,0.0,0.0,12148.232892163092,0.0,0.0,0.0
51,171,0.0,0.0,12148.232892163092,0.0,0.0,0.0
52,172,0.0,0.0,12148.232892163092,0.0,0.0,0.0
53,173,0.0,0.0,12148.232892163092,0.0,0.0,0.0
54,174,0.0,4049.085441170244,12148.232892163092,0.0,0.0,0.0
55,175,0.0,6290.997107836907,12148.232892163092,0.0,0.0,0.0
56,176,0.0,4323.713774503571,12148.232892163092,0.0,0.0,0.0
57,177,0.0,2170.0521078369,12148.232892163092,0.0,0.0,0.0
58,178,0.0,564.0371078369042,12148.232892163092,0.0,0.0,0.0
59,179,0.0,0.0,12148.232892163092,0.0,0.0,0.0
60,180,0.0,0.0,12148.232892163092,0.0,0.0,0.0
61,181,0.0,0.0,12148.232892163092,0.0,0.0,0.0
62,182,0.0,0.0,12148.232892163092,0.0,0.0,0.0
63,183,0.0,779.2354411702415,12148.232892163092,0.0,0.0,0.0
64,184,0.0,828.5412782968353,12148.232892163092,0.0,0.0,0.0
65,185,0.0,828.5412782968353,12148.232892163092,0.0,0.0,0.0
66,186,0.0,14.313227690140366,12148.232892163092,0.0,0.0,0.0
67,187,0.0,0.0,12148.232892163092,0.0,0.0,0.0
68,188,0.0,0.0,12148.232892163092,0.0,0.0,0.0
69,189,0.0,0.0,12148.232892163092,0.0,0.0,0.0
70,190,0.0,0.0,12148.232892163092,0.0,0.0,0.0
71,191,0.0,0.0,11110.588333333333,0.0,0.0,0.0
72,192,0.0,0.0,10893.46,0.0,0.0,0.0
73,193,0.0,0.0,11287.474999999999,0.0,0.0,0.0
74,194,0.0,0.0,12113.65833333333,0.0,0.0,0.0
75,195,0.0,0.0,12148.232892163092,0.0,0.0,0.0
76,196,0.0,0.0,12148.232892163092,0.0,0.0,0.0
77,197,0.0,669.4754411702395,12148.232892163092,0.0,0.0,0.0
