,index,Bioenergy,Hard Coal,Lignite,Natural Gas,Oil,Waste
110,230,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
111,231,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
112,232,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
113,233,0.0,19628.757911269124,22340.462088730874,767.8,0.0,0.0
114,234,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
115,235,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
116,236,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
117,237,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
118,238,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
119,239,0.0,17382.79791126912,22340.462088730874,767.8,0.0,0.0
120,240,0.0,4344.537911269128,22340.462088730874,767.8,0.0,0.0
121,241,0.0,4089.4322936607828,22340.462088730874,767.8,0.0,0.0
122,242,0.0,10684.437911269124,22340.462088730874,767.8,0.0,0.0
123,243,0.0,9668.277911269128,22340.462088730874,767.8,0.0,0.0
124,244,0.0,4089.4322936607828,22340.462088730874,767.8,0.0,0.0
125,245,0.0,5620.537911269128,22340.462088730874,767.8,0.0,0.0
126,246,0.0,4089.4322936607828,22340.462088730874,767.8,0.0,0.0
127,247,0.0,8982.837911269133,22340.462088730874,767.8,0.0,0.0
128,248,0.0,10918.227911269125,22340.462088730874,767.8,0.0,0.0
129,249,0.0,13231.457911269126,22340.462088730874,767.8,0.0,0.0
130,250,0.0,18278.287911269123,22340.462088730874,767.8,0.0,0.0
131,251,0.0,17144.787911269126,22340.462088730874,767.8,0.0,0.0
132,252,0.0,17616.777911269117,22340.462088730874,767.8,0.0,0.0
133,253,0.0,15953.12791126912,22340.462088730874,767.8,0.0,0.0
134,254,0.0,14515.797911269123,22340.462088730874,767.8,0.0,0.0
135,255,0.0,12435.737911269125,22340.462088730874,767.8,0.0,0.0
136,256,0.0,7421.577911269123,22340.462088730874,767.8,0.0,0.0
137,257,0.0,17566.53791126913,22340.462088730874,767.8,0.0,0.0
138,258,0.0,11648.157911269125,22340.462088730874,767.8,0.0,0.0
139,259,0.0,6055.8779112691245,22340.462088730874,767.8,0.0,0.0
140,260,0.0,2575.4379112691304,22340.462088730874,767.8,0.0,0.0
141,261,0.0,1481.6579112691243,22340.462088730874,767.8,0.0,0.0
142,262,0.0,0.0,22340.462088730874,767.8,0.0,0.0
143,263,0.0,0.0,22340.462088730874,767.8,0.0,0.0
144,264,0.0,0.0,22340.462088730874,767.8,0.0,0.0
145,265,0.0,0.0,22340.462088730874,767.8,0.0,0.0
146,266,0.0,0.0,22340.462088730874,767.8,0.0,0.0
147,267,0.0,1697.3779112691327,22340.462088730874,767.8,0.0,0.0
148,268,0.0,4335.337911269131,22340.462088730874,767.8,0.0,0.0
149,269,0.0,11443.077911269123,22340.462088730874,767.8,0.0,0.0
150,270,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
151,271,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
152,272,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
153,273,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
154,274,0.0,19836.27500294092,22340.462088730874,767.8,0.0,0.0
155,275,0.0,15490.427911269124,22340.462088730874,767.8,0.0,0.0
156,276,0.0,15009.527911269128,22340.462088730874,767.8,0.0,0.0
157,277,0.0,4089.4322936607828,22340.462088730874,767.8,0.0,0.0
158,278,0.0,10043.187911269135,22340.462088730874,767.8,0.0,0.0
159,279,0.0,12241.89791126913,22340.462088730874,767.8,0.0,0.0
160,280,0.0,12155.437911269124,22340.462088730874,767.8,0.0,0.0
161,281,0.0,14982.777911269122,22340.462088730874,767.8,0.0,0.0
162,282,0.0,12951.65791126913,22340.462088730874,767.8,0.0,0.0
163,283,0.0,10629.157911269125,22340.462088730874,767.8,0.0,0.0
164,284,0.0,4089.4322936607828,22340.462088730874,767.8,0.0,0.0
165,285,0.0,4179.277911269126,22340.462088730874,767.8,0.0,0.0
166,286,0.0,2034.3179112691278,22340.462088730874,767.8,0.0,0.0
167,287,0.0,0.0,22340.462088730874,767.8,0.0,0.0
