,index,Bioenergy,Hard Coal,Lignite,Natural Gas,Oil,Waste
138,3738,0.0,0.0,0.0,0.0,0.0,0.0
139,3739,0.0,0.0,0.0,0.0,0.0,0.0
140,3740,0.0,0.0,0.0,0.0,0.0,0.0
141,3741,0.0,0.0,0.0,0.0,0.0,0.0
142,3742,0.0,0.0,0.0,0.0,0.0,0.0
143,3743,0.0,0.0,0.0,0.0,0.0,0.0
144,3744,0.0,0.0,0.0,0.0,0.0,0.0
145,3745,0.0,0.0,0.0,0.0,0.0,0.0
146,3746,0.0,0.0,0.0,0.0,0.0,0.0
147,3747,0.0,0.0,0.0,0.0,0.0,0.0
148,3748,0.0,0.0,0.0,0.0,0.0,0.0
149,3749,0.0,0.0,0.0,0.0,0.0,0.0
150,3750,0.0,0.0,0.0,0.0,0.0,0.0
151,3751,0.0,0.0,0.0,0.0,0.0,0.0
152,3752,0.0,0.0,0.0,0.0,0.0,0.0
153,3753,0.0,0.0,0.0,0.0,0.0,0.0
154,3754,0.0,0.0,0.0,0.0,0.0,0.0
155,3755,0.0,0.0,0.0,0.0,0.0,0.0
156,3756,0.0,0.0,0.0,0.0,0.0,0.0
157,3757,0.0,0.0,0.0,0.0,0.0,0.0
158,3758,0.0,0.0,0.0,0.0,0.0,0.0
159,3759,0.0,0.0,0.0,0.0,0.0,0.0
160,3760,0.0,0.0,0.0,0.0,0.0,0.0
161,3761,0.0,0.0,0.0,0.0,0.0,0.0
162,3762,0.0,0.0,0.0,0.0,0.0,0.0
163,3763,0.0,0.0,0.0,0.0,0.0,0.0
164,3764,0.0,0.0,0.0,0.0,0.0,0.0
165,3765,0.0,0.0,0.0,0.0,0.0,0.0
166,3766,0.0,0.0,0.0,0.0,0.0,0.0
167,3767,0.0,0.0,0.0,0.0,0.0,0.0
